"ASV_ID","Domain","Phylum","Class","Order","Family","Genus","Species"
"fb798da6858b8b3f34077164a4ec9315","d__Bacteria","p__Firmicutes","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Lachnospiraceae_NK4A136_group",NA
